,Crop,N_min,N_max,P_min,P_max,K_min,K_max,Avg_Temp,Rainfall,Productivity,EUR/ha,EUR/kg,Area,Production,Production_kg
27739,Tobacco,9,90,75,75,66,220,26.5425,1309.53,644.4444444444445,735.2971853111111,1.140978391,45.0,29.0,29000.0
27740,Tobacco,9,90,75,75,66,220,26.66375,1305.67,844.4444444444445,963.4928635111112,1.140978391,45.0,38.0,38000.0
27741,Tobacco,9,90,75,75,66,220,27.00666666666666,1479.97,800.0,912.7827128,1.140978391,45.0,36.0,36000.0
27742,Tobacco,9,90,75,75,66,220,26.67333333333333,1839.79,828.5714285714286,945.3820954,1.140978391,35.0,29.0,29000.0
27743,Tobacco,9,90,75,75,66,220,26.52583333333333,1526.2799999999995,809.5238095238095,923.6491736666668,1.140978391,42.0,34.0,34000.0
27744,Tobacco,9,90,75,75,66,220,27.27166666666667,1287.73,850.0,969.83163235,1.140978391,20.0,17.0,17000.0
27745,Tobacco,9,90,75,75,66,220,27.15125,1292.86,866.6666666666666,988.8479388666666,1.140978391,15.0,13.0,13000.0
27746,Tobacco,9,90,75,75,66,220,26.468333333333337,1399.37,900.0,1026.8805519,1.140978391,10.0,9.0,9000.0
27747,Tobacco,9,90,75,75,66,220,26.0525,1131.56,875.0,998.356092125,1.140978391,8.0,7.0,7000.0
27748,Tobacco,9,90,75,75,66,220,25.82708333333333,1416.3199999999997,800.0,912.7827128,1.140978391,5.0,4.0,4000.0
27749,Tobacco,9,90,75,75,66,220,25.825000000000003,1189.1,833.3333333333334,950.8153258333332,1.140978391,12.0,10.0,10000.0
27750,Tobacco,9,90,75,75,66,220,26.90416666666666,1403.4399999999998,222.22222222222223,253.5507535555556,1.140978391,36.0,8.0,8000.0
27751,Tobacco,9,90,75,75,66,220,26.22958333333333,1146.82,222.22222222222223,253.5507535555556,1.140978391,36.0,8.0,8000.0
27752,Tobacco,9,90,75,75,66,220,26.859166666666667,1098.48,481.4814814814815,549.359966037037,1.140978391,54.0,26.0,26000.0
27753,Tobacco,9,90,75,75,66,220,26.87083333333333,1314.95,731.7073170731708,834.8622373170732,1.140978391,41.0,30.0,30000.0
27754,Tobacco,9,90,75,75,66,220,26.815416666666664,1166.11,846.1538461538462,965.4432539230768,1.140978391,39.0,33.0,33000.0
27755,Tobacco,9,90,75,75,66,220,26.890833333333333,1226.68,730.7692307692307,833.7919011153846,1.140978391,52.0,38.0,38000.0
27756,Tobacco,9,90,75,75,66,220,26.969583333333336,1104.91,804.3478260869565,917.7434884130436,1.140978391,46.0,37.0,37000.0
27757,Tobacco,9,90,75,75,66,220,27.23708333333333,1408.9800000000002,1060.6060606060605,1210.1285965151517,1.140978391,33.0,35.0,35000.0
27758,Tobacco,9,90,75,75,66,220,26.902083333333337,1518.4499999999998,1051.2820512820513,1199.4901033589742,1.140978391,39.0,41.0,41000.0
27759,Tobacco,9,90,75,75,66,220,26.74708333333333,1344.11,272.72727272727275,311.17592481818184,1.140978391,11.0,3.0,3000.0
27760,Tobacco,9,90,75,75,66,220,27.566666666666663,1090.45,800.0,912.7827128,1.140978391,10.0,8.0,8000.0
27761,Tobacco,9,90,75,75,66,220,27.472916666666663,1077.2,666.6666666666666,760.6522606666666,1.140978391,3.0,2.0,2000.0
27762,Tobacco,9,90,75,75,66,220,24.6525,2832.67,1484.8484848484848,1694.180035121212,1.140978391,627.0,931.0,931000.0
27763,Tobacco,9,90,75,75,66,220,26.70125,1226.18,125.0,142.62229887499998,1.140978391,8.0,1.0,1000.0
27764,Tobacco,9,90,75,75,66,220,26.795416666666668,1079.76,294.11764705882354,335.5818797058824,1.140978391,17.0,5.0,5000.0
27765,Tobacco,9,90,75,75,66,220,27.00541666666667,1443.79,294.11764705882354,335.5818797058824,1.140978391,17.0,5.0,5000.0
27766,Tobacco,9,90,75,75,66,220,26.71666666666666,1484.15,230.7692307692308,263.30270561538464,1.140978391,13.0,3.0,3000.0
27767,Tobacco,9,90,75,75,66,220,26.57375,1337.38,285.7142857142857,325.993826,1.140978391,7.0,2.0,2000.0
27768,Tobacco,9,90,75,75,66,220,27.385416666666664,1066.66,300.0,342.2935173,1.140978391,10.0,3.0,3000.0
27769,Tobacco,9,90,75,75,66,220,25.532916666666665,1122.85,762.9139072847682,870.468282405298,1.140978391,755.0,576.0,576000.0
27770,Tobacco,9,90,75,75,66,220,25.555000000000007,1238.79,1012.7659574468086,1155.544072587234,1.140978391,1175.0,1190.0,1190000.0
27771,Tobacco,9,90,75,75,66,220,25.070833333333333,953.11,1162.9213483146068,1326.8681288595506,1.140978391,534.0,621.0,621000.0
27772,Tobacco,9,90,75,75,66,220,25.33708333333333,1115.97,1101.3513513513512,1256.6180927905405,1.140978391,444.0,489.0,489000.0
27773,Tobacco,9,90,75,75,66,220,25.441666666666663,1022.35,1124.3781094527362,1282.891126199005,1.140978391,402.0,452.0,452000.0
27774,Tobacco,9,90,75,75,66,220,25.38375,1085.53,1111.8349619978285,1268.5796659978284,1.140978391,921.0,1024.0,1024000.0
27775,Tobacco,9,90,75,75,66,220,25.487500000000004,1151.4900000000002,1160.7992388201712,1324.4468477830635,1.140978391,1051.0,1220.0,1220000.0
27776,Tobacco,9,90,75,75,66,220,25.4825,874.27,1152.671755725191,1315.1735651984734,1.140978391,524.0,604.0,604000.0
27777,Tobacco,9,90,75,75,66,220,25.52166666666667,973.05,2285.9504132231405,2608.220024385124,1.140978391,1210.0,2766.0,2766000.0
27778,Tobacco,9,90,75,75,66,220,26.050416666666667,796.76,1866.6666666666667,2129.8263298666666,1.140978391,435.0,812.0,812000.0
27779,Tobacco,9,90,75,75,66,220,26.063333333333333,990.65,1782.5567502986858,2033.8587328219835,1.140978391,837.0,1492.0,1492000.0
27780,Tobacco,9,90,75,75,66,220,25.292916666666663,1311.39,1884.4765342960288,2150.1470039783394,1.140978391,831.0,1566.0,1566000.0
27781,Tobacco,9,90,75,75,66,220,25.216666666666665,1146.12,1890.330188679245,2156.825897137972,1.140978391,848.0,1603.0,1603000.0
27782,Tobacco,9,90,75,75,66,220,24.945833333333333,1133.07,1900.878293601004,2168.861056919699,1.140978391,797.0,1515.0,1515000.0
27783,Tobacco,9,90,75,75,66,220,24.98208333333333,409.38,1764.069264069264,2012.764910530303,1.140978391,462.0,815.0,815000.0
27784,Tobacco,9,90,75,75,66,220,25.40083333333333,1235.92,777.7777777777778,887.4276374444445,1.140978391,18.0,14.0,14000.0
27785,Tobacco,9,90,75,75,66,220,25.44375,1345.1,1000.0,1140.978391,1.140978391,17.0,17.0,17000.0
27786,Tobacco,9,90,75,75,66,220,24.916249999999994,1036.0,1142.857142857143,1303.975304,1.140978391,21.0,24.0,24000.0
27787,Tobacco,9,90,75,75,66,220,25.251666666666665,1188.77,1086.9565217391305,1240.1939032608695,1.140978391,23.0,25.0,25000.0
27788,Tobacco,9,90,75,75,66,220,25.277916666666663,1114.26,1105.2631578947369,1261.081379526316,1.140978391,19.0,21.0,21000.0
27789,Tobacco,9,90,75,75,66,220,25.2425,1151.04,1000.0,1140.978391,1.140978391,3.0,3.0,3000.0
27790,Tobacco,9,90,75,75,66,220,25.34958333333333,1202.34,1000.0,1140.978391,1.140978391,3.0,3.0,3000.0
27791,Tobacco,9,90,75,75,66,220,25.995,1009.91,1076.923076923077,1228.7459595384614,1.140978391,13.0,14.0,14000.0
27792,Tobacco,9,90,75,75,66,220,25.997916666666665,1205.4899999999998,1000.0,1140.978391,1.140978391,3.0,3.0,3000.0
27793,Tobacco,9,90,75,75,66,220,26.109583333333333,1327.33,760.0,867.14357716,1.140978391,25.0,19.0,19000.0
27794,Tobacco,9,90,75,75,66,220,25.58,1064.18,1166.6666666666667,1331.1414561666668,1.140978391,24.0,28.0,28000.0
27795,Tobacco,9,90,75,75,66,220,26.07125,1171.7199999999998,1120.0,1277.89579792,1.140978391,25.0,28.0,28000.0
27796,Tobacco,9,90,75,75,66,220,25.99833333333333,1197.92,1125.0,1283.600689875,1.140978391,8.0,9.0,9000.0
27797,Tobacco,9,90,75,75,66,220,25.95458333333333,1160.36,1117.6470588235295,1275.211142882353,1.140978391,17.0,19.0,19000.0
27798,Tobacco,9,90,75,75,66,220,26.10083333333333,1179.12,1142.857142857143,1303.975304,1.140978391,14.0,16.0,16000.0
27799,Tobacco,9,90,75,75,66,220,26.13958333333333,1008.83,1142.857142857143,1303.975304,1.140978391,28.0,32.0,32000.0
27800,Tobacco,9,90,75,75,66,220,26.2675,1266.41,1714.2857142857142,1955.962956,1.140978391,14.0,24.0,24000.0
27801,Tobacco,9,90,75,75,66,220,26.75708333333333,1028.53,1909.090909090909,2178.2314737272727,1.140978391,11.0,21.0,21000.0
27802,Tobacco,9,90,75,75,66,220,26.716249999999995,1214.4600000000005,1750.0,1996.71218425,1.140978391,12.0,21.0,21000.0
27803,Tobacco,9,90,75,75,66,220,25.98333333333333,1361.43,1900.0,2167.8589429,1.140978391,10.0,19.0,19000.0
27804,Tobacco,9,90,75,75,66,220,25.7,1094.28,1869.5652173913045,2133.1335136086955,1.140978391,23.0,43.0,43000.0
27805,Tobacco,9,90,75,75,66,220,25.550000000000004,1134.92,1920.0,2190.67851072,1.140978391,25.0,48.0,48000.0
27806,Tobacco,9,90,75,75,66,220,25.50583333333333,884.74,1769.2307692307693,2018.6540763846156,1.140978391,26.0,46.0,46000.0
27807,Tobacco,9,90,75,75,66,220,26.004166666666663,1125.8,678.2608695652174,773.8809956347826,1.140978391,230.0,156.0,156000.0
27808,Tobacco,9,90,75,75,66,220,26.022916666666667,1258.7900000000002,1012.1951219512196,1154.8927616219512,1.140978391,164.0,166.0,166000.0
27809,Tobacco,9,90,75,75,66,220,26.01291666666667,1206.7800000000002,1164.0625,1328.1701582734374,1.140978391,128.0,149.0,149000.0
27810,Tobacco,9,90,75,75,66,220,25.9375,886.36,1153.8461538461538,1316.513528076923,1.140978391,13.0,15.0,15000.0
27811,Tobacco,9,90,75,75,66,220,25.872083333333336,992.55,1689.655172413793,1927.8600399655168,1.140978391,58.0,98.0,98000.0
27812,Tobacco,9,90,75,75,66,220,26.476666666666667,756.3199999999999,1862.0689655172412,2124.580452206897,1.140978391,58.0,108.0,108000.0
27813,Tobacco,9,90,75,75,66,220,26.51,877.01,1784.9462365591398,2036.585085010753,1.140978391,93.0,166.0,166000.0
27814,Tobacco,9,90,75,75,66,220,25.742916666666662,1383.87,1883.9285714285716,2149.5217901875,1.140978391,112.0,211.0,211000.0
27815,Tobacco,9,90,75,75,66,220,25.714583333333334,1272.4599999999998,1892.47311827957,2159.2709335053764,1.140978391,93.0,176.0,176000.0
27816,Tobacco,9,90,75,75,66,220,25.464583333333337,1339.29,1896.9072164948452,2164.330143752577,1.140978391,97.0,184.0,184000.0
27817,Tobacco,9,90,75,75,66,220,25.42125,371.93,1750.0,1996.71218425,1.140978391,92.0,161.0,161000.0
27818,Tobacco,9,90,75,75,66,220,25.749166666666667,1157.87,684.931506849315,781.492048630137,1.140978391,73.0,50.0,50000.0
27819,Tobacco,9,90,75,75,66,220,25.81375,1315.61,1011.6279069767442,1154.2455815930232,1.140978391,172.0,174.0,174000.0
27820,Tobacco,9,90,75,75,66,220,25.37375,1016.37,1162.4548736462093,1326.3358913429602,1.140978391,277.0,322.0,322000.0
27821,Tobacco,9,90,75,75,66,220,25.57708333333333,1166.0,1101.8099547511313,1257.1413493597286,1.140978391,442.0,487.0,487000.0
27822,Tobacco,9,90,75,75,66,220,25.756249999999994,1068.9699999999998,1122.850122850123,1281.1477265036856,1.140978391,407.0,457.0,457000.0
27823,Tobacco,9,90,75,75,66,220,25.645,1149.49,1111.8143459915611,1268.5561435801687,1.140978391,474.0,527.0,527000.0
27824,Tobacco,9,90,75,75,66,220,25.778333333333336,1226.3699999999997,1161.8257261410788,1325.6180476348547,1.140978391,482.0,560.0,560000.0
27825,Tobacco,9,90,75,75,66,220,25.69916666666667,908.16,1157.453936348409,1320.6299299514235,1.140978391,597.0,691.0,691000.0
27826,Tobacco,9,90,75,75,66,220,25.659166666666664,993.91,1681.8181818181818,1918.9182030454544,1.140978391,132.0,222.0,222000.0
27827,Tobacco,9,90,75,75,66,220,26.25125000000001,764.53,1864.2857142857144,2127.10971465,1.140978391,140.0,261.0,261000.0
27828,Tobacco,9,90,75,75,66,220,26.289583333333333,923.52,1781.25,2032.36775896875,1.140978391,256.0,456.0,456000.0
27829,Tobacco,9,90,75,75,66,220,25.506666666666668,1406.84,1885.9060402684563,2151.7780394026845,1.140978391,298.0,562.0,562000.0
27830,Tobacco,9,90,75,75,66,220,25.4975,1264.28,1891.7910447761196,2158.492702376865,1.140978391,268.0,507.0,507000.0
27831,Tobacco,9,90,75,75,66,220,25.27,1353.67,1900.0,2167.8589429,1.140978391,270.0,513.0,513000.0
27832,Tobacco,9,90,75,75,66,220,25.232916666666664,307.72,1751.004016064257,1997.857744883534,1.140978391,249.0,436.0,436000.0
27833,Tobacco,9,90,75,75,66,220,25.89041666666667,1071.32,763.0195292939409,870.588794835378,1.140978391,7988.0,6095.0,6095000.0
27834,Tobacco,9,90,75,75,66,220,25.902916666666663,1161.29,1013.050153531218,1155.868334178352,1.140978391,7816.0,7918.0,7918000.0
27835,Tobacco,9,90,75,75,66,220,25.430416666666662,882.23,1162.9872587359655,1326.9433312260628,1.140978391,7927.0,9219.0,9219000.0
27836,Tobacco,9,90,75,75,66,220,25.69041666666667,1049.11,1100.929398336866,1256.1366535189957,1.140978391,6133.0,6752.0,6752000.0
27837,Tobacco,9,90,75,75,66,220,25.820416666666663,945.23,1123.960332693538,1282.4144519444976,1.140978391,6252.0,7027.0,7027000.0
27838,Tobacco,9,90,75,75,66,220,25.74458333333333,1020.23,1112.0844117061515,1268.8642827246665,1.140978391,5023.0,5586.0,5586000.0
27839,Tobacco,9,90,75,75,66,220,25.85,1107.6999999999998,1161.0222640326122,1324.701314731107,1.140978391,6378.0,7405.0,7405000.0
27840,Tobacco,9,90,75,75,66,220,25.85125,834.3299999999999,1152.9237844940867,1315.4611245776937,1.140978391,6088.0,7019.0,7019000.0
27841,Tobacco,9,90,75,75,66,220,25.847916666666663,964.86,2286.094069529652,2608.3839331265845,1.140978391,4890.0,11179.0,11179000.0
27842,Tobacco,9,90,75,75,66,220,26.415,774.65,1867.0281995661603,2130.238831092625,1.140978391,4610.0,8607.0,8607000.0
27843,Tobacco,9,90,75,75,66,220,26.411250000000003,920.41,1783.066554338669,2034.440408215249,1.140978391,4748.0,8466.0,8466000.0
27844,Tobacco,9,90,75,75,66,220,25.649166666666662,1282.5600000000002,1885.0531815637248,2150.804946050009,1.140978391,5359.0,10102.0,10102000.0
27845,Tobacco,9,90,75,75,66,220,25.555,1122.84,1889.9872448979595,2156.4346056941963,1.140978391,6272.0,11854.0,11854000.0
27846,Tobacco,9,90,75,75,66,220,25.28708333333333,1117.74,1900.9441510641705,2168.936198862058,1.140978391,6249.0,11879.0,11879000.0
27847,Tobacco,9,90,75,75,66,220,25.335833333333333,517.0899999999999,1763.07937139447,2011.6354643789537,1.140978391,5027.0,8863.0,8863000.0
27848,Tobacco,9,90,75,75,66,220,25.114166666666662,1409.67,764.4787644787644,872.2537506486486,1.140978391,259.0,198.0,198000.0
27849,Tobacco,9,90,75,75,66,220,25.15083333333333,1599.28,1012.5,1155.2406208875,1.140978391,240.0,243.0,243000.0
27850,Tobacco,9,90,75,75,66,220,24.655416666666664,1252.9799999999998,1163.265306122449,1327.260577285714,1.140978391,196.0,228.0,228000.0
27851,Tobacco,9,90,75,75,66,220,24.945416666666667,1448.6,1099.4475138121547,1254.4458552983426,1.140978391,181.0,199.0,199000.0
27852,Tobacco,9,90,75,75,66,220,24.992916666666662,1320.9399999999998,1122.9050279329608,1281.2103720167595,1.140978391,179.0,201.0,201000.0
27853,Tobacco,9,90,75,75,66,220,24.956666666666663,1385.8000000000002,1114.2857142857142,1271.3759214,1.140978391,175.0,195.0,195000.0
27854,Tobacco,9,90,75,75,66,220,25.051250000000003,1435.29,1163.7426900584796,1327.8052620409358,1.140978391,171.0,199.0,199000.0
27855,Tobacco,9,90,75,75,66,220,25.06875,1081.1799999999998,1148.936170212766,1310.911342851064,1.140978391,47.0,54.0,54000.0
27856,Tobacco,9,90,75,75,66,220,25.101666666666667,1373.23,760.0,867.14357716,1.140978391,50.0,38.0,38000.0
27857,Tobacco,9,90,75,75,66,220,25.15166666666667,1516.0200000000002,1000.0,1140.978391,1.140978391,33.0,33.0,33000.0
27858,Tobacco,9,90,75,75,66,220,24.6025,1206.2700000000002,1142.857142857143,1303.975304,1.140978391,14.0,16.0,16000.0
27859,Tobacco,9,90,75,75,66,220,24.969166666666663,1354.1100000000004,1076.923076923077,1228.7459595384614,1.140978391,13.0,14.0,14000.0
27860,Tobacco,9,90,75,75,66,220,24.92166666666667,1275.03,1103.448275862069,1259.0106383448276,1.140978391,58.0,64.0,64000.0
27861,Tobacco,9,90,75,75,66,220,25.03875,1326.32,1166.6666666666667,1331.1414561666668,1.140978391,6.0,7.0,7000.0
27862,Tobacco,9,90,75,75,66,220,25.061666666666667,1032.43,1250.0,1426.22298875,1.140978391,4.0,5.0,5000.0
27863,Tobacco,9,90,75,75,66,220,25.72083333333333,1151.27,762.9896083133493,870.5546556430855,1.140978391,7506.0,5727.0,5727000.0
27864,Tobacco,9,90,75,75,66,220,25.75708333333333,1251.4399999999998,1012.9092360926272,1155.707550426005,1.140978391,7514.0,7611.0,7611000.0
27865,Tobacco,9,90,75,75,66,220,25.250416666666663,952.0,1162.9829593386198,1326.938425706597,1.140978391,5927.0,6893.0,6893000.0
27866,Tobacco,9,90,75,75,66,220,25.554583333333333,1105.7600000000002,1099.013104675619,1253.9502038607022,1.140978391,6181.0,6793.0,6793000.0
27867,Tobacco,9,90,75,75,66,220,25.62833333333333,1028.82,1124.0146396396397,1282.4764149964808,1.140978391,7104.0,7985.0,7985000.0
27868,Tobacco,9,90,75,75,66,220,25.575416666666666,1079.43,1111.986727498963,1268.7528271551223,1.140978391,7233.0,8043.0,8043000.0
27869,Tobacco,9,90,75,75,66,220,25.67833333333333,1145.64,1161.022805805114,1324.7019328818246,1.140978391,7235.0,8400.0,8400000.0
27870,Tobacco,9,90,75,75,66,220,25.7025,895.6400000000001,1161.0414657666345,1324.7232234946962,1.140978391,7259.0,8428.0,8428000.0
27871,Tobacco,9,90,75,75,66,220,25.746250000000003,1028.02,1144.9846692947876,1306.402765691634,1.140978391,6849.0,7842.0,7842000.0
27872,Tobacco,9,90,75,75,66,220,26.285,835.82,1866.9737198591167,2130.17667092414,1.140978391,3691.0,6891.0,6891000.0
27873,Tobacco,9,90,75,75,66,220,26.271666666666665,1041.44,1783.047735618115,2034.4189364617505,1.140978391,3268.0,5827.0,5827000.0
27874,Tobacco,9,90,75,75,66,220,25.51291666666667,1314.53,1885.0681536555144,2150.822028883209,1.140978391,3228.0,6085.0,6085000.0
27875,Tobacco,9,90,75,75,66,220,25.37208333333333,1117.4700000000005,1890.02478314746,2156.4774360257124,1.140978391,3228.0,6101.0,6101000.0
27876,Tobacco,9,90,75,75,66,220,25.121666666666663,1138.26,1900.9048775104836,2168.891388585964,1.140978391,4531.0,8613.0,8613000.0
27877,Tobacco,9,90,75,75,66,220,25.18125,575.16,1762.0501635768812,2010.4611604992367,1.140978391,4585.0,8079.0,8079000.0
27878,Tobacco,9,90,75,75,66,220,26.15291666666667,1157.0300000000002,1485.7142857142858,1695.1678952,1.140978391,35.0,52.0,52000.0
27879,Tobacco,9,90,75,75,66,220,26.20041666666667,1245.12,1000.0,1140.978391,1.140978391,15.0,15.0,15000.0
27880,Tobacco,9,90,75,75,66,220,25.677083333333336,935.76,1133.3333333333333,1293.1088431333333,1.140978391,15.0,17.0,17000.0
27881,Tobacco,9,90,75,75,66,220,26.01375,1090.16,1400.0,1597.3697474,1.140978391,5.0,7.0,7000.0
27882,Tobacco,9,90,75,75,66,220,26.07666666666667,1039.62,1200.0,1369.1740692,1.140978391,5.0,6.0,6000.0
27883,Tobacco,9,90,75,75,66,220,26.127916666666668,1139.94,1000.0,1140.978391,1.140978391,2.0,2.0,2000.0
27884,Tobacco,9,90,75,75,66,220,26.14375,911.35,1000.0,1140.978391,1.140978391,3.0,3.0,3000.0
27885,Tobacco,9,90,75,75,66,220,26.746250000000003,862.9999999999999,2000.0,2281.956782,1.140978391,1.0,2.0,2000.0
27886,Tobacco,9,90,75,75,66,220,26.71125,1057.37,1833.3333333333333,2091.7937168333333,1.140978391,6.0,11.0,11000.0
27887,Tobacco,9,90,75,75,66,220,25.96625,1286.6999999999998,1833.3333333333333,2091.7937168333333,1.140978391,6.0,11.0,11000.0
27888,Tobacco,9,90,75,75,66,220,25.5525,1119.97,1833.3333333333333,2091.7937168333333,1.140978391,6.0,11.0,11000.0
27889,Tobacco,9,90,75,75,66,220,25.58333333333333,681.26,1833.3333333333333,2091.7937168333333,1.140978391,6.0,11.0,11000.0
27890,Tobacco,9,90,75,75,66,220,25.75958333333333,1585.98,761.9047619047619,869.3168693333333,1.140978391,126.0,96.0,96000.0
27891,Tobacco,9,90,75,75,66,220,25.91708333333333,1696.21,1014.2857142857144,1157.2780823,1.140978391,70.0,71.0,71000.0
27892,Tobacco,9,90,75,75,66,220,25.195416666666667,1305.88,1163.6363636363635,1327.6839458909092,1.140978391,165.0,192.0,192000.0
27893,Tobacco,9,90,75,75,66,220,25.70458333333333,1412.4599999999998,1158.3333333333333,1321.6333029083332,1.140978391,120.0,139.0,139000.0
27894,Tobacco,9,90,75,75,66,220,25.542916666666663,1402.33,1123.3766233766237,1281.7484522272728,1.140978391,154.0,173.0,173000.0
27895,Tobacco,9,90,75,75,66,220,25.57125,1374.9599999999998,1116.2790697674418,1273.6502969302326,1.140978391,43.0,48.0,48000.0
27896,Tobacco,9,90,75,75,66,220,25.656666666666663,1309.62,1163.5220125786163,1327.5534738050314,1.140978391,159.0,185.0,185000.0
27897,Tobacco,9,90,75,75,66,220,25.773333333333333,1176.66,1156.25,1319.25626459375,1.140978391,96.0,111.0,111000.0
27898,Tobacco,9,90,75,75,66,220,25.955416666666665,1491.41,1200.0,1369.1740692,1.140978391,20.0,24.0,24000.0
27899,Tobacco,9,90,75,75,66,220,26.39541666666667,1221.85,1857.142857142857,2118.959869,1.140978391,21.0,39.0,39000.0
27900,Tobacco,9,90,75,75,66,220,26.348750000000003,1460.57,1790.6976744186047,2043.1473513255812,1.140978391,43.0,77.0,77000.0
27901,Tobacco,9,90,75,75,66,220,25.60125,1595.2099999999998,1900.0,2167.8589429,1.140978391,20.0,38.0,38000.0
27902,Tobacco,9,90,75,75,66,220,25.31875,1224.89,1894.7368421052631,2161.853793473684,1.140978391,38.0,72.0,72000.0
27903,Tobacco,9,90,75,75,66,220,25.13625,1051.0099999999998,1764.7058823529412,2013.4912782352944,1.140978391,51.0,90.0,90000.0
27904,Tobacco,9,90,75,75,66,220,26.710416666666667,961.01,1000.0,1140.978391,1.140978391,4.0,4.0,4000.0
27905,Tobacco,9,90,75,75,66,220,26.218333333333334,732.2099999999999,1250.0,1426.22298875,1.140978391,4.0,5.0,5000.0
27906,Tobacco,9,90,75,75,66,220,26.485,913.51,2000.0,2281.956782,1.140978391,4.0,8.0,8000.0
27907,Tobacco,9,90,75,75,66,220,25.77625,1257.1699999999998,1750.0,1996.71218425,1.140978391,4.0,7.0,7000.0
27908,Tobacco,9,90,75,75,66,220,25.806666666666665,1338.05,2000.0,2281.956782,1.140978391,1.0,2.0,2000.0
27909,Tobacco,9,90,75,75,66,220,25.572916666666664,1121.2600000000004,2000.0,2281.956782,1.140978391,1.0,2.0,2000.0
27910,Tobacco,9,90,75,75,66,220,25.375833333333333,1149.81,2000.0,2281.956782,1.140978391,1.0,2.0,2000.0
27911,Tobacco,9,90,75,75,66,220,25.39708333333333,762.26,2000.0,2281.956782,1.140978391,1.0,2.0,2000.0
27912,Tobacco,9,90,75,75,66,220,25.4125,1796.8799999999997,1250.0,1426.22298875,1.140978391,4.0,5.0,5000.0
27913,Tobacco,9,90,75,75,66,220,24.94458333333333,1681.25,1894.7368421052631,2161.853793473684,1.140978391,38.0,72.0,72000.0
27914,Tobacco,9,90,75,75,66,220,25.376666666666665,2504.79,762.6459143968872,870.162508311284,1.140978391,257.0,196.0,196000.0
27915,Tobacco,9,90,75,75,66,220,25.508750000000006,2748.55,1000.0,1140.978391,1.140978391,12.0,12.0,12000.0
27916,Tobacco,9,90,75,75,66,220,24.737916666666667,2227.79,1164.021164021164,1328.1229948148148,1.140978391,189.0,220.0,220000.0
27917,Tobacco,9,90,75,75,66,220,25.096666666666664,2189.1600000000003,1125.0,1283.600689875,1.140978391,344.0,387.0,387000.0
27918,Tobacco,9,90,75,75,66,220,25.15041666666667,2268.9500000000003,1110.7871720116618,1267.384160265306,1.140978391,343.0,381.0,381000.0
27919,Tobacco,9,90,75,75,66,220,25.26291666666667,2090.85,1160.1208459214502,1323.672816145015,1.140978391,331.0,384.0,384000.0
27920,Tobacco,9,90,75,75,66,220,25.39208333333333,1829.94,1158.8235294117646,1322.1926060411763,1.140978391,170.0,197.0,197000.0
27921,Tobacco,9,90,75,75,66,220,25.65,2304.53,1681.8181818181818,1918.9182030454544,1.140978391,88.0,148.0,148000.0
27922,Tobacco,9,90,75,75,66,220,26.011666666666667,1954.93,1873.2394366197184,2137.3257183521127,1.140978391,71.0,133.0,133000.0
27923,Tobacco,9,90,75,75,66,220,25.995416666666664,2493.05,1777.7777777777778,2028.4060284444445,1.140978391,72.0,128.0,128000.0
27924,Tobacco,9,90,75,75,66,220,25.223333333333333,2624.48,1884.0579710144928,2149.6694323188403,1.140978391,69.0,130.0,130000.0
27925,Tobacco,9,90,75,75,66,220,24.911666666666665,1990.6400000000003,1897.058823529412,2164.503124102941,1.140978391,68.0,129.0,129000.0
27926,Tobacco,9,90,75,75,66,220,24.87916666666667,1998.12,1893.939393939394,2160.9439223484846,1.140978391,66.0,125.0,125000.0
27927,Tobacco,9,90,75,75,66,220,24.78583333333333,1585.2400000000002,1764.7058823529412,2013.4912782352944,1.140978391,68.0,120.0,120000.0
27928,Tobacco,9,90,75,75,66,220,26.290416666666665,1035.8300000000002,1250.0,1426.22298875,1.140978391,4.0,5.0,5000.0
27929,Tobacco,9,90,75,75,66,220,24.78541666666667,1430.01,1000.0,1140.978391,1.140978391,1.0,1.0,1000.0
27930,Tobacco,9,90,75,75,66,220,25.31625,1255.22,759.2592592592592,866.2984079814814,1.140978391,54.0,41.0,41000.0
27931,Tobacco,9,90,75,75,66,220,25.34833333333333,1419.15,1013.157894736842,1155.9912645657894,1.140978391,76.0,77.0,77000.0
27932,Tobacco,9,90,75,75,66,220,24.86916666666667,1103.1600000000003,1162.162162162162,1326.0019138648647,1.140978391,74.0,86.0,86000.0
27933,Tobacco,9,90,75,75,66,220,25.12791666666667,1297.0700000000002,1106.060606060606,1261.991250651515,1.140978391,66.0,73.0,73000.0
27934,Tobacco,9,90,75,75,66,220,25.2075,1177.2699999999998,1123.076923076923,1281.4065006615383,1.140978391,65.0,73.0,73000.0
27935,Tobacco,9,90,75,75,66,220,25.164583333333333,1243.67,1102.0408163265306,1257.4047574285714,1.140978391,49.0,54.0,54000.0
27936,Tobacco,9,90,75,75,66,220,25.27875,1290.36,1158.7301587301588,1322.0860721111112,1.140978391,63.0,73.0,73000.0
27937,Tobacco,9,90,75,75,66,220,25.26666666666667,978.9,1200.0,1369.1740692,1.140978391,5.0,6.0,6000.0
27938,Tobacco,9,90,75,75,66,220,25.32625,1061.81,2250.0,2567.20137975,1.140978391,8.0,18.0,18000.0
27939,Tobacco,9,90,75,75,66,220,25.83708333333333,883.2399999999998,2000.0,2281.956782,1.140978391,2.0,4.0,4000.0
